CIK,risk_score,date
1659166,2.38,2021-01-01
1659323,3.05,2021-01-01
1659352,1.36,2021-01-01
1659494,1.1,2021-01-01
1659520,1.1,2021-01-01
1659617,0.73,2021-01-01
1659697,0.06,2021-01-01
1659939,1.1,2021-01-01
1660046,0.06,2021-01-01
1660078,0.37,2021-01-01
1660134,2.38,2021-01-01
1660280,2.38,2021-01-01
1660334,2.38,2021-01-01
1660484,0.37,2021-01-01
1660690,0.37,2021-01-01
1660719,0,2021-01-01
1660734,2.38,2021-01-01
1661053,0.73,2021-01-01
1661059,2.38,2021-01-01
1661101,0.06,2021-01-01
1661125,1.36,2021-01-01
1661181,2.38,2021-01-01
1661460,1.8,2021-01-01
1661920,0.84,2021-01-01
1661998,0.06,2021-01-01
1662253,1.36,2021-01-01
1662524,2.38,2021-01-01
1662574,0.06,2021-01-01
1662579,1.36,2021-01-01
1662684,0.73,2021-01-01
1662774,0,2021-01-01
1664106,3.05,2021-01-01
1664703,3.69,2021-01-01
1664710,1.8,2021-01-01
1665300,0.73,2021-01-01
1665562,0.06,2021-01-01
1665658,0.95,2021-01-01
1665817,0,2021-01-01
1665918,2.38,2021-01-01
1666071,2.38,2021-01-01
1666134,2.38,2021-01-01
1666138,2.38,2021-01-01
1666175,1.1,2021-01-01
1666700,3.69,2021-01-01
1666735,0.06,2021-01-01
1666757,0.06,2021-01-01
1666810,0.06,2021-01-01
1667161,0.73,2021-01-01
1667313,0.73,2021-01-01
1667633,0.95,2021-01-01
1667840,0,2021-01-01
1667874,0.06,2021-01-01
1668105,2.38,2021-01-01
1668243,2.38,2021-01-01
1668370,0.73,2021-01-01
1668397,0.84,2021-01-01
1668428,2.38,2021-01-01
1668438,1.36,2021-01-01
1668673,1.8,2021-01-01
1668717,1.1,2021-01-01
1669162,1.8,2021-01-01
1669600,0.37,2021-01-01
1669779,2.38,2021-01-01
1669792,0.37,2021-01-01
1669811,2.38,2021-01-01
1669812,0.73,2021-01-01
1670349,0.73,2021-01-01
1670541,2.38,2021-01-01
1670592,2.38,2021-01-01
1671502,0.06,2021-01-01
1671584,2.38,2021-01-01
1671818,1.36,2021-01-01
1671854,0,2021-01-01
1671858,1.36,2021-01-01
1671933,2.38,2021-01-01
1672013,0.84,2021-01-01
1672619,1.36,2021-01-01
1672909,0.73,2021-01-01
1673358,0.84,2021-01-01
1673481,0.73,2021-01-01
1673772,2.38,2021-01-01
1673985,0.84,2021-01-01
1674101,3.69,2021-01-01
1674168,2.38,2021-01-01
1674227,0.73,2021-01-01
1674335,2.38,2021-01-01
1674365,3.05,2021-01-01
1674416,2.38,2021-01-01
1674426,1.1,2021-01-01
1674440,0.73,2021-01-01
1674657,0.06,2021-01-01
1674862,2.38,2021-01-01
1674910,2.38,2021-01-01
1674930,2.38,2021-01-01
1674988,3.09,2021-01-01
1675033,0.73,2021-01-01
1675149,2.38,2021-01-01
1675634,1.8,2021-01-01
1675644,0.73,2021-01-01
1676047,1.36,2021-01-01
1676479,0.73,2021-01-01
1676538,0.06,2021-01-01
1676667,0.37,2021-01-01
1676725,3.69,2021-01-01
1677203,0.37,2021-01-01
1677250,1.1,2021-01-01
1677393,0.37,2021-01-01
1677576,1.8,2021-01-01
1677703,2.38,2021-01-01
1677761,0.37,2021-01-01
1677940,1.36,2021-01-01
1678022,0.06,2021-01-01
1678130,0.06,2021-01-01
1678388,1.1,2021-01-01
1678463,2.38,2021-01-01
1678660,1.1,2021-01-01
1679033,0.06,2021-01-01
1679049,2.38,2021-01-01
1679063,1.8,2021-01-01
1679082,2.38,2021-01-01
1679268,0.73,2021-01-01
1679273,2.38,2021-01-01
1679363,3.69,2021-01-01
1679688,2.38,2021-01-01
1679826,0,2021-01-01
1680048,2.38,2021-01-01
1680056,1.1,2021-01-01
1680062,0,2021-01-01
1680247,2.38,2021-01-01
1680367,1.1,2021-01-01
1680378,0.73,2021-01-01
1680379,0.84,2021-01-01
1680581,3.69,2021-01-01
1680873,1.8,2021-01-01
1681087,2.38,2021-01-01
1681206,0.73,2021-01-01
1681348,1.36,2021-01-01
1681459,2.38,2021-01-01
1681556,0,2021-01-01
1681622,0,2021-01-01
1681682,0.73,2021-01-01
1681689,0.95,2021-01-01
1681714,0.37,2021-01-01
1681903,0.73,2021-01-01
1681941,0.73,2021-01-01
1682149,0.73,2021-01-01
1682220,0.73,2021-01-01
1682241,1.36,2021-01-01
1682325,0,2021-01-01
1682639,0.73,2021-01-01
1682745,2.38,2021-01-01
1682811,0.06,2021-01-01
1682852,3.69,2021-01-01
1683471,0.06,2021-01-01
1683541,1.1,2021-01-01
1683553,1.36,2021-01-01
1683606,2.38,2021-01-01
1683695,2.38,2021-01-01
1683825,1.1,2021-01-01
1684144,0.73,2021-01-01
1684425,1.1,2021-01-01
1684693,0.06,2021-01-01
1685040,2.38,2021-01-01
1685071,0.95,2021-01-01
1685316,3.09,2021-01-01
1685715,0.95,2021-01-01
1686142,0.06,2021-01-01
1686850,0.73,2021-01-01
1687081,0.06,2021-01-01
1687187,0.73,2021-01-01
1687221,2.38,2021-01-01
1687229,2.38,2021-01-01
1687277,0.06,2021-01-01
1687451,0.06,2021-01-01
1687542,0.06,2021-01-01
1687932,0.73,2021-01-01
1688476,2.38,2021-01-01
1688568,2.38,2021-01-01
1688757,2.38,2021-01-01
1688852,2.38,2021-01-01
1688941,2.38,2021-01-01
1689548,1.1,2021-01-01
1689657,0.95,2021-01-01
1689662,1.1,2021-01-01
1689796,0,2021-01-01
1689813,2.38,2021-01-01
1689923,2.38,2021-01-01
1690080,0.73,2021-01-01
1690334,2.38,2021-01-01
1690422,0.06,2021-01-01
1690437,0.06,2021-01-01
1690511,0,2021-01-01
1690585,3.69,2021-01-01
1690680,2.38,2021-01-01
1690769,1.1,2021-01-01
1690820,0.84,2021-01-01
1690842,0.06,2021-01-01
1690881,0.37,2021-01-01
1690947,3.09,2021-01-01
1691221,1.1,2021-01-01
1691303,2.38,2021-01-01
1691337,1.8,2021-01-01
1691421,0,2021-01-01
1691433,1.1,2021-01-01
1691445,3.09,2021-01-01
1691507,0.73,2021-01-01
1691936,0.06,2021-01-01
1692063,2.38,2021-01-01
1692115,2.38,2021-01-01
1692376,0.84,2021-01-01
1692412,2.38,2021-01-01
1692415,1.8,2021-01-01
1692427,0.73,2021-01-01
1692528,0.06,2021-01-01
1692705,3.09,2021-01-01
1692787,2.38,2021-01-01
1692819,2.38,2021-01-01
1692830,2.38,2021-01-01
1693011,1.36,2021-01-01
1693256,2.38,2021-01-01
1693415,2.38,2021-01-01
1693577,0.73,2021-01-01
1693664,0.37,2021-01-01
1694028,2.38,2021-01-01
1694187,0.37,2021-01-01
1694426,2.38,2021-01-01
1695098,0,2021-01-01
1695295,1.1,2021-01-01
1695357,2.38,2021-01-01
1696355,3.09,2021-01-01
1696396,1.36,2021-01-01
1696558,0.73,2021-01-01
1697152,0.37,2021-01-01
1697416,0.06,2021-01-01
1697463,1.1,2021-01-01
1697500,2.38,2021-01-01
1697532,0,2021-01-01
1697805,0,2021-01-01
1697818,1.1,2021-01-01
1697851,0.73,2021-01-01
1697862,1.1,2021-01-01
1698209,0,2021-01-01
1698508,0.06,2021-01-01
1698514,0,2021-01-01
1698530,0.73,2021-01-01
1698535,0.06,2021-01-01
1698990,2.38,2021-01-01
1698991,2.38,2021-01-01
1699039,0.73,2021-01-01
1699136,0.84,2021-01-01
1699150,0,2021-01-01
1699382,1.1,2021-01-01
1699516,0.06,2021-01-01
1699683,0,2021-01-01
1699880,0.06,2021-01-01
1701040,0.95,2021-01-01
1701051,2.38,2021-01-01
1701056,0.06,2021-01-01
1701108,2.38,2021-01-01
1701167,1.1,2021-01-01
1701261,0.06,2021-01-01
1701541,2.38,2021-01-01
1701605,2.38,2021-01-01
1701732,0,2021-01-01
1701756,0.73,2021-01-01
1701758,2.38,2021-01-01
1701809,0,2021-01-01
1701821,0,2021-01-01
1702123,0.06,2021-01-01
1702318,1.36,2021-01-01
1702435,0.06,2021-01-01
1702744,2.38,2021-01-01
1702750,0.84,2021-01-01
1702780,0.84,2021-01-01
1702924,2.38,2021-01-01
1703038,0.95,2021-01-01
1703056,2.38,2021-01-01
1703057,1.1,2021-01-01
1703079,0.73,2021-01-01
1703117,0,2021-01-01
1703141,1.1,2021-01-01
1703287,0,2021-01-01
1703399,1.1,2021-01-01
1703497,0,2021-01-01
1703644,0,2021-01-01
1703647,2.38,2021-01-01
1703785,2.38,2021-01-01
1703956,2.38,2021-01-01
1704235,0.73,2021-01-01
1704292,1.1,2021-01-01
1704299,0.06,2021-01-01
1704711,0.84,2021-01-01
1704715,2.38,2021-01-01
1704720,2.38,2021-01-01
1704760,0.73,2021-01-01
1705012,0.73,2021-01-01
1705110,3.69,2021-01-01
1705338,0.06,2021-01-01
1705402,1.36,2021-01-01
1705696,2.38,2021-01-01
1705771,0,2021-01-01
1705843,0.73,2021-01-01
1705873,2.38,2021-01-01
1706431,3.69,2021-01-01
1706524,0.73,2021-01-01
1706946,2.38,2021-01-01
1707092,2.38,2021-01-01
1707178,2.38,2021-01-01
1707210,0.06,2021-01-01
1707258,0,2021-01-01
1707303,0.06,2021-01-01
1707502,2.38,2021-01-01
1707753,3.69,2021-01-01
1707919,1.1,2021-01-01
1707925,2.38,2021-01-01
1708035,2.38,2021-01-01
1708055,3.69,2021-01-01
1708176,1.8,2021-01-01
1708259,1.1,2021-01-01
1708261,0.06,2021-01-01
1708301,0.84,2021-01-01
1708341,0.73,2021-01-01
1708405,0.73,2021-01-01
1708410,0.73,2021-01-01
1708441,0.06,2021-01-01
1708493,2.38,2021-01-01
1708599,0.73,2021-01-01
1708646,0.06,2021-01-01
1708688,1.36,2021-01-01
1709164,2.38,2021-01-01
1709317,0,2021-01-01
1709401,2.38,2021-01-01
1709505,1.1,2021-01-01
1709626,3.09,2021-01-01
1709682,2.38,2021-01-01
1709768,0,2021-01-01
1709819,3.09,2021-01-01
1710155,2.38,2021-01-01
1710340,3.05,2021-01-01
1710350,1.36,2021-01-01
1710366,2.38,2021-01-01
1710482,0.06,2021-01-01
1710680,0,2021-01-01
1711012,0.73,2021-01-01
1711269,2.38,2021-01-01
1711279,2.38,2021-01-01
1711375,0.06,2021-01-01
1711675,0.37,2021-01-01
1711754,0.73,2021-01-01
1711786,0.73,2021-01-01
1712178,1.1,2021-01-01
1712184,2.38,2021-01-01
1712189,2.38,2021-01-01
1712463,2.38,2021-01-01
1712641,1.36,2021-01-01
1712807,1.1,2021-01-01
1712923,2.38,2021-01-01
1713210,1.36,2021-01-01
1713334,1.36,2021-01-01
1713443,1.1,2021-01-01
1713539,0,2021-01-01
1713683,2.38,2021-01-01
1713748,0.06,2021-01-01
1713832,0.73,2021-01-01
1713863,1.8,2021-01-01
1713930,1.1,2021-01-01
1713947,0.06,2021-01-01
1713952,3.05,2021-01-01
1714174,0,2021-01-01
1714368,0.95,2021-01-01
1714562,0.06,2021-01-01
1714798,3.69,2021-01-01
1714899,3.69,2021-01-01
1715497,1.1,2021-01-01
1715768,2.38,2021-01-01
1715925,0.06,2021-01-01
1716166,1.36,2021-01-01
1716338,0.06,2021-01-01
1716583,1.36,2021-01-01
1716621,3.05,2021-01-01
1716770,1.36,2021-01-01
1716918,0.06,2021-01-01
1716947,2.38,2021-01-01
1716951,0.06,2021-01-01
1717161,0.06,2021-01-01
1717307,2.38,2021-01-01
1717393,1.1,2021-01-01
1717452,2.38,2021-01-01
1717457,0.06,2021-01-01
1717547,0,2021-01-01
1717556,1.8,2021-01-01
1717961,0,2021-01-01
1718108,2.38,2021-01-01
1718227,1.8,2021-01-01
1718405,0,2021-01-01
1718512,2.38,2021-01-01
1718903,0.37,2021-01-01
1719395,0,2021-01-01
1719406,1.8,2021-01-01
1719489,2.38,2021-01-01
1719714,1.36,2021-01-01
1719893,0,2021-01-01
1720025,2.38,2021-01-01
1720116,1.36,2021-01-01
1720161,1.36,2021-01-01
1720201,0,2021-01-01
1720353,2.38,2021-01-01
1720420,1.36,2021-01-01
1720424,0.06,2021-01-01
1720446,3.09,2021-01-01
1720580,2.38,2021-01-01
1720592,2.38,2021-01-01
1720635,2.38,2021-01-01
1720725,2.38,2021-01-01
1720821,2.38,2021-01-01
1720893,2.38,2021-01-01
1720990,2.38,2021-01-01
1721181,1.1,2021-01-01
1721386,0.73,2021-01-01
1721741,1.8,2021-01-01
1721947,0,2021-01-01
1722010,0.73,2021-01-01
1722271,1.36,2021-01-01
1722287,2.38,2021-01-01
1722380,1.36,2021-01-01
1722387,0.06,2021-01-01
1722438,1.36,2021-01-01
1722482,3.69,2021-01-01
1722606,0.06,2021-01-01
1722608,1.1,2021-01-01
1722684,0.84,2021-01-01
1722890,3.09,2021-01-01
1722926,0.06,2021-01-01
1722964,2.38,2021-01-01
1722992,0.06,2021-01-01
1723069,1.36,2021-01-01
1723089,0,2021-01-01
1723128,2.38,2021-01-01
1723580,2.38,2021-01-01
1723596,0.84,2021-01-01
1723648,1.8,2021-01-01
1723690,1.1,2021-01-01
1723866,2.38,2021-01-01
1723935,1.36,2021-01-01
1723980,1.1,2021-01-01
1724009,0.73,2021-01-01
1724344,3.05,2021-01-01
1724521,2.38,2021-01-01
1724542,0.06,2021-01-01
1724570,1.1,2021-01-01
1724670,2.38,2021-01-01
1724755,0.06,2021-01-01
1724965,2.38,2021-01-01
1725033,1.36,2021-01-01
1725057,2.38,2021-01-01
1725123,1.1,2021-01-01
1725134,2.38,2021-01-01
1725160,1.8,2021-01-01
1725206,0,2021-01-01
1725255,2.38,2021-01-01
1725293,1.36,2021-01-01
1725332,1.36,2021-01-01
1725430,1.36,2021-01-01
1725526,2.38,2021-01-01
1725579,2.38,2021-01-01
1725750,0.06,2021-01-01
1725872,0.73,2021-01-01
1725964,1.1,2021-01-01
1726122,1.1,2021-01-01
1726126,1.36,2021-01-01
1726146,0,2021-01-01
1726173,0.06,2021-01-01
1726189,3.09,2021-01-01
1726293,0.73,2021-01-01
1726445,0,2021-01-01
1726711,0.73,2021-01-01
1726978,1.8,2021-01-01
1727196,2.38,2021-01-01
1727263,2.38,2021-01-01
1727943,0.06,2021-01-01
1728041,0.73,2021-01-01
1728117,2.38,2021-01-01
1728190,1.1,2021-01-01
1728205,1.1,2021-01-01
1728328,0.73,2021-01-01
1728688,1.8,2021-01-01
1728951,0,2021-01-01
1729149,1.8,2021-01-01
1729173,3.09,2021-01-01
1729214,0.06,2021-01-01
1729427,0.73,2021-01-01
1729750,0.73,2021-01-01
1729756,0.06,2021-01-01
1729944,0.73,2021-01-01
1730168,2.38,2021-01-01
1730346,2.38,2021-01-01
1730430,3.69,2021-01-01
1730463,1.36,2021-01-01
1730773,0.06,2021-01-01
1730984,1.8,2021-01-01
1731176,0.73,2021-01-01
1731289,2.38,2021-01-01
1731348,2.38,2021-01-01
1731388,1.36,2021-01-01
1731536,0,2021-01-01
1731727,1.8,2021-01-01
1731805,0.06,2021-01-01
1731831,2.38,2021-01-01
1732845,2.38,2021-01-01
1733186,2.38,2021-01-01
1733294,0,2021-01-01
1733298,1.36,2021-01-01
1733413,2.38,2021-01-01
1733418,1.1,2021-01-01
1733456,0.06,2021-01-01
1733868,1.36,2021-01-01
1733998,0.84,2021-01-01
1734005,1.36,2021-01-01
1734107,1.1,2021-01-01
1734262,1.36,2021-01-01
1734342,0.84,2021-01-01
1734517,2.38,2021-01-01
1734520,0.06,2021-01-01
1734713,2.38,2021-01-01
1734875,0.73,2021-01-01
1734902,3.09,2021-01-01
1735035,1.1,2021-01-01
1735041,0.73,2021-01-01
1735184,0.84,2021-01-01
1735438,2.38,2021-01-01
1735556,1.36,2021-01-01
1735707,2.38,2021-01-01
1735828,0,2021-01-01
1735858,2.38,2021-01-01
1736541,1.1,2021-01-01
1736874,0.73,2021-01-01
1736946,2.38,2021-01-01
1737204,1.8,2021-01-01
1737287,2.38,2021-01-01
1737339,3.09,2021-01-01
1737422,1.36,2021-01-01
1737450,1.36,2021-01-01
1737523,0.06,2021-01-01
1737806,1.1,2021-01-01
1737927,0,2021-01-01
1737953,2.38,2021-01-01
1738177,0,2021-01-01
1738699,0.06,2021-01-01
1738758,1.8,2021-01-01
1738827,3.05,2021-01-01
1738906,3.09,2021-01-01
1739104,2.38,2021-01-01
1739174,3.05,2021-01-01
1739445,2.38,2021-01-01
1739566,2.38,2021-01-01
1739614,1.1,2021-01-01
1739936,2.38,2021-01-01
1739940,2.38,2021-01-01
1739942,3.69,2021-01-01
1740303,0.06,2021-01-01
1740332,3.69,2021-01-01
1740547,2.38,2021-01-01
1740594,1.1,2021-01-01
1740915,1.1,2021-01-01
1741530,1.1,2021-01-01
1741534,0.06,2021-01-01
1741638,0.06,2021-01-01
1741830,1.36,2021-01-01
1742056,3.09,2021-01-01
1742089,0.06,2021-01-01
1742518,1.36,2021-01-01
1742692,1.1,2021-01-01
1742770,3.09,2021-01-01
1742910,0.06,2021-01-01
1742924,2.38,2021-01-01
1742927,0.73,2021-01-01
1743102,3.09,2021-01-01
1743340,1.36,2021-01-01
1743725,3.69,2021-01-01
1743745,0.73,2021-01-01
1743759,0,2021-01-01
1743858,0.73,2021-01-01
1743881,3.69,2021-01-01
1743886,0,2021-01-01
1743971,3.09,2021-01-01
1744489,3.69,2021-01-01
1744494,1.8,2021-01-01
1744659,3.69,2021-01-01
1744676,1.1,2021-01-01
1744781,1.1,2021-01-01
1744894,0.84,2021-01-01
1744895,0,2021-01-01
1745041,2.38,2021-01-01
1745059,0.06,2021-01-01
1745317,0,2021-01-01
1745431,1.1,2021-01-01
1745797,2.38,2021-01-01
1745916,2.38,2021-01-01
1745999,2.38,2021-01-01
1746109,1.8,2021-01-01
1746129,1.36,2021-01-01
1746396,0.06,2021-01-01
1746466,2.38,2021-01-01
1746468,1.8,2021-01-01
1746473,0,2021-01-01
1746618,1.8,2021-01-01
1746967,0.06,2021-01-01
1747009,2.38,2021-01-01
1747068,1.8,2021-01-01
1747079,0.84,2021-01-01
1747661,1.36,2021-01-01
1748137,0.06,2021-01-01
1748252,0,2021-01-01
1748621,0.73,2021-01-01
1748773,2.38,2021-01-01
1748790,2.38,2021-01-01
1748797,1.1,2021-01-01
1748824,2.38,2021-01-01
1748907,2.38,2021-01-01
1749704,1.1,2021-01-01
1749723,2.38,2021-01-01
1749797,3.09,2021-01-01
1750019,3.69,2021-01-01
1750106,1.1,2021-01-01
1750149,1.36,2021-01-01
1750153,2.38,2021-01-01
1750264,0.06,2021-01-01
1750284,1.1,2021-01-01
1750593,1.1,2021-01-01
1750735,0.73,2021-01-01
1751143,2.38,2021-01-01
1751299,2.38,2021-01-01
1751783,0.73,2021-01-01
1751788,2.38,2021-01-01
1751876,1.36,2021-01-01
1752036,0.73,2021-01-01
1752039,0.73,2021-01-01
1752108,0.06,2021-01-01
1752474,2.38,2021-01-01
1752828,1.1,2021-01-01
1752836,3.69,2021-01-01
1753162,1.8,2021-01-01
1753217,0.06,2021-01-01
1753220,0.06,2021-01-01
1753268,1.1,2021-01-01
1753368,0.06,2021-01-01
1753539,1.1,2021-01-01
1753673,1.8,2021-01-01
1753706,1.8,2021-01-01
1753886,3.05,2021-01-01
1754068,1.8,2021-01-01
1754170,1.8,2021-01-01
1754226,0.06,2021-01-01
1754301,0,2021-01-01
1754323,0.06,2021-01-01
1754581,1.1,2021-01-01
1754820,1.8,2021-01-01
1754824,1.8,2021-01-01
1754836,0.06,2021-01-01
1755058,1.36,2021-01-01
1755237,2.38,2021-01-01
1755672,2.38,2021-01-01
1755953,0.73,2021-01-01
1756180,1.8,2021-01-01
1756262,1.8,2021-01-01
1756594,1.36,2021-01-01
1756607,1.1,2021-01-01
1756699,0.06,2021-01-01
1756701,0.06,2021-01-01
1756708,1.1,2021-01-01
1756908,0.06,2021-01-01
1757064,1.1,2021-01-01
1757073,2.38,2021-01-01
1757097,1.36,2021-01-01
1757143,3.09,2021-01-01
1757399,1.36,2021-01-01
1757715,2.38,2021-01-01
1757840,0.06,2021-01-01
1757898,0,2021-01-01
1757932,1.8,2021-01-01
1758009,0.84,2021-01-01
1758057,2.38,2021-01-01
1758488,2.38,2021-01-01
1758530,3.09,2021-01-01
1758730,2.38,2021-01-01
1758736,3.09,2021-01-01
1758766,0.06,2021-01-01
1759136,1.36,2021-01-01
1759138,0,2021-01-01
1759186,1.36,2021-01-01
1759425,2.38,2021-01-01
1759509,3.69,2021-01-01
1759546,2.38,2021-01-01
1759614,1.1,2021-01-01
1759631,2.38,2021-01-01
1759774,0.73,2021-01-01
1759783,0.06,2021-01-01
1759824,1.8,2021-01-01
1760173,2.38,2021-01-01
1760247,0.06,2021-01-01
1760542,0.73,2021-01-01
1760654,0.06,2021-01-01
1760689,1.1,2021-01-01
1760717,1.8,2021-01-01
1760854,1.36,2021-01-01
1760903,0.73,2021-01-01
1760965,2.38,2021-01-01
1761312,2.38,2021-01-01
1761612,2.38,2021-01-01
1761696,0.73,2021-01-01
1761940,0.84,2021-01-01
1762239,1.8,2021-01-01
1762301,1.1,2021-01-01
1762303,0,2021-01-01
1762417,1.1,2021-01-01
1762506,1.36,2021-01-01
1763197,0.06,2021-01-01
1763950,1.36,2021-01-01
1764013,2.38,2021-01-01
1764046,2.38,2021-01-01
1764301,0,2021-01-01
1764791,1.1,2021-01-01
1764925,2.38,2021-01-01
1765159,1.1,2021-01-01
1766146,0,2021-01-01
1766368,1.8,2021-01-01
1766400,2.38,2021-01-01
1766502,2.38,2021-01-01
1766526,0.06,2021-01-01
1766600,1.36,2021-01-01
1767043,1.36,2021-01-01
1767258,1.8,2021-01-01
1767582,1.1,2021-01-01
1767837,0.73,2021-01-01
1768012,2.38,2021-01-01
1768224,2.38,2021-01-01
1768259,1.1,2021-01-01
1768267,2.38,2021-01-01
1768666,1.1,2021-01-01
1769116,1.36,2021-01-01
1769256,1.1,2021-01-01
1769318,3.09,2021-01-01
1769484,1.36,2021-01-01
1769617,2.38,2021-01-01
1769624,1.8,2021-01-01
1769663,1.36,2021-01-01
1770088,1.1,2021-01-01
1770141,2.38,2021-01-01
1770251,1.36,2021-01-01
1770450,3.69,2021-01-01
1770787,2.38,2021-01-01
1770883,0.06,2021-01-01
1771007,1.1,2021-01-01
1771226,0.06,2021-01-01
1771279,3.09,2021-01-01
1771515,0.84,2021-01-01
1771885,0.06,2021-01-01
1771910,1.1,2021-01-01
1771917,2.38,2021-01-01
1771928,1.8,2021-01-01
1772016,0.84,2021-01-01
1772028,1.36,2021-01-01
1772177,0.73,2021-01-01
1772253,0.06,2021-01-01
1772303,0.06,2021-01-01
1772695,2.38,2021-01-01
1772720,2.38,2021-01-01
1772757,2.38,2021-01-01
1772921,1.8,2021-01-01
1773086,0.73,2021-01-01
1773087,0,2021-01-01
1773250,0.06,2021-01-01
1773383,2.38,2021-01-01
1773427,3.69,2021-01-01
1773751,1.36,2021-01-01
1774155,1.36,2021-01-01
1774170,0.73,2021-01-01
1774342,0.06,2021-01-01
1774675,0.06,2021-01-01
1774983,1.36,2021-01-01
1775085,1.36,2021-01-01
1775625,2.38,2021-01-01
1775898,1.36,2021-01-01
1776067,1.36,2021-01-01
1776661,2.38,2021-01-01
1776878,0.06,2021-01-01
1776903,2.38,2021-01-01
1776909,1.36,2021-01-01
1776927,0.06,2021-01-01
1776967,1.1,2021-01-01
1776985,1.1,2021-01-01
1777319,0.06,2021-01-01
1777393,1.1,2021-01-01
1777835,1.36,2021-01-01
1777921,1.1,2021-01-01
1777946,1.1,2021-01-01
1778016,0,2021-01-01
1778114,0,2021-01-01
1778784,0.73,2021-01-01
1778982,3.09,2021-01-01
1779020,1.8,2021-01-01
1779128,3.09,2021-01-01
1779303,1.36,2021-01-01
1779474,1.1,2021-01-01
1779476,3.09,2021-01-01
1780097,3.05,2021-01-01
1780232,1.1,2021-01-01
1780262,1.8,2021-01-01
1780312,0.06,2021-01-01
1780531,1.1,2021-01-01
1780652,1.1,2021-01-01
1781115,0,2021-01-01
1781162,1.8,2021-01-01
1781193,1.36,2021-01-01
1781335,0.84,2021-01-01
1781753,1.1,2021-01-01
1781755,2.38,2021-01-01
1781983,2.38,2021-01-01
1782037,1.36,2021-01-01
1782309,0.06,2021-01-01
1782594,1.1,2021-01-01
1782754,3.69,2021-01-01
1782999,3.09,2021-01-01
1783010,1.36,2021-01-01
1783180,0.84,2021-01-01
1783183,3.69,2021-01-01
1783317,1.1,2021-01-01
1783398,2.38,2021-01-01
1783407,3.09,2021-01-01
1784168,1.8,2021-01-01
1784254,0,2021-01-01
1784535,1.8,2021-01-01
1784567,1.8,2021-01-01
1784797,2.38,2021-01-01
1784851,3.09,2021-01-01
1784970,1.8,2021-01-01
1785154,3.09,2021-01-01
1785173,2.38,2021-01-01
1785424,0.06,2021-01-01
1785566,1.36,2021-01-01
1785592,0,2021-01-01
1785971,1.1,2021-01-01
1786117,0.73,2021-01-01
1786248,0.73,2021-01-01
1786286,1.36,2021-01-01
1786352,3.69,2021-01-01
1786511,1.36,2021-01-01
1786689,0.06,2021-01-01
1786842,1.1,2021-01-01
1786909,1.1,2021-01-01
1787005,0,2021-01-01
1787297,1.8,2021-01-01
1787306,3.69,2021-01-01
1787400,0,2021-01-01
1787414,0.73,2021-01-01
1787425,1.1,2021-01-01
1787518,0,2021-01-01
1787803,1.1,2021-01-01
1788028,1.1,2021-01-01
1788257,1.1,2021-01-01
1788348,1.1,2021-01-01
1788399,0.06,2021-01-01
1788841,1.8,2021-01-01
1788882,0,2021-01-01
1789029,1.8,2021-01-01
1789192,0.73,2021-01-01
1789760,1.8,2021-01-01
1789832,2.38,2021-01-01
1789974,0.06,2021-01-01
1790121,0.06,2021-01-01
1790177,0.06,2021-01-01
1790515,1.8,2021-01-01
1790665,1.1,2021-01-01
1790982,3.69,2021-01-01
1791091,2.38,2021-01-01
1791278,1.36,2021-01-01
1791706,1.1,2021-01-01
1791773,0.06,2021-01-01
1791863,1.1,2021-01-01
1792030,0.06,2021-01-01
1792044,2.38,2021-01-01
1792267,1.1,2021-01-01
1792580,3.69,2021-01-01
1792581,1.1,2021-01-01
1792789,0,2021-01-01
1792829,1.36,2021-01-01
1792849,1.1,2021-01-01
1793129,0.06,2021-01-01
1793229,0.84,2021-01-01
1793294,3.69,2021-01-01
1793659,0.84,2021-01-01
1793855,0.06,2021-01-01
1793862,1.1,2021-01-01
1793882,0.06,2021-01-01
1794287,0.06,2021-01-01
1794350,1.1,2021-01-01
1794515,0.84,2021-01-01
1794621,0,2021-01-01
1794669,0.84,2021-01-01
1794717,0,2021-01-01
1794783,0,2021-01-01
1794846,3.09,2021-01-01
1794905,1.36,2021-01-01
1795250,2.38,2021-01-01
1795251,1.1,2021-01-01
1795579,1.1,2021-01-01
1795589,1.1,2021-01-01
1795815,0.06,2021-01-01
1796022,1.36,2021-01-01
1796073,0.06,2021-01-01
1796129,0.73,2021-01-01
1796209,0,2021-01-01
1796280,0,2021-01-01
1796514,1.36,2021-01-01
1796898,1.36,2021-01-01
1797099,1.36,2021-01-01
1797336,1.36,2021-01-01
1797768,1.36,2021-01-01
1798100,1.36,2021-01-01
1798270,0.06,2021-01-01
1798562,0,2021-01-01
1799191,0,2021-01-01
1799208,0.84,2021-01-01
1799290,1.1,2021-01-01
1799332,1.36,2021-01-01
1799448,1.36,2021-01-01
1799611,0.06,2021-01-01
1799788,1.8,2021-01-01
1799983,1.1,2021-01-01
1800227,0.84,2021-01-01
1800315,1.36,2021-01-01
1800347,0.84,2021-01-01
1800667,1.1,2021-01-01
1800682,1.1,2021-01-01
1801075,1.1,2021-01-01
1801169,0.84,2021-01-01
1801170,1.8,2021-01-01
1801198,1.1,2021-01-01
1801368,1.8,2021-01-01
1801661,1.8,2021-01-01
1801754,1.36,2021-01-01
1801777,1.1,2021-01-01
1801834,1.36,2021-01-01
